Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Tooth Attrition	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	APOE
Uterine Carcinosarcoma	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	EGFR
Insulin-resistant diabetes mellitus	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	INSR
Malignant lymphoma - lymphoplasmacytic	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	NOS2
Malignant neoplasm of penis	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	EGFR
CNS metastases	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	EGFR
Perianal Squamous Intraepithelial Neoplasia	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	APOE
Prematurely aged appearance	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	INSR
Pulmonary Sclerosing Hemangioma	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	EGFR
Pyemia	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	NOS2
Quadriplegia	1/25	0.013667656724254873	0.02709529606213259	0	0	83.1875	357.1008995813401	APOE
Triglycerides measurement	2/336	0.014001741943112454	0.02773054544678802	0	0	13.077178975382568	55.82090005537726	INSR;APOE
Schizophreniform Disorders	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	APOE
Generalized pustular psoriasis	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	APOE
Tangier Disease	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	APOE
Human anaplasmosis due to Anaplasma phagocytophilum	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	NOS2
Hyperprolactinemia	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	INSR
Bare lymphocyte syndrome 2	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	TAP1
Beta thalassemia trait	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	HBA1
Blepharitis	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	APOE
Metastatic osteosarcoma	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	EGFR
Multiple lipomata	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	EGFR
Pituitary carcinoma	1/26	0.014210815676953212	0.02784607276332587	0	0	79.856	339.6876146735057	EGFR
Degenerative polyarthritis	3/976	0.014238726653230933	0.027873884931951115	0	0	7.328879753340185	31.160856161738494	NOS2;BHLHE41;APOE
Thrombocytopenia	2/341	0.014400578917092463	0.02816359611119527	0	0	12.88102261553589	54.621807281499194	STAT1;APOE
Generalized hyperpigmentation	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	INSR
Skin toxicity	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	EGFR
stage, neuroblastoma	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	STAT1
Leg Ulcer	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	HBA1
Anterior uveitis	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	NOS2
Apathy	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	APOE
Aphasia	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	APOE
Mucinous neoplasm	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	EGFR
Mumps	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	STAT1
Cervical dysplasia	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	EGFR
Corneal Diseases	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	APOE
Ectopia Lentis	1/27	0.01475370275603204	0.028524761180073365	0	0	76.78076923076924	323.7277777065472	TAP1
Ankylosing spondylitis	2/348	0.014967302050186992	0.028910226013288944	0	0	12.615928066795119	53.01070818097932	NOS2;TAP1
Uterine Fibroids	2/349	0.015049054389795983	0.029040530408419217	0	0	12.578930515529938	52.78672869469148	INSR;EGFR
Adenoma	3/1000	0.015204352818016067	0.029185087642812	0	0	7.143430290872618	29.903638743614977	INSR;APOE;EGFR
Ewings sarcoma	2/352	0.015295494837411893	0.029185087642812	0	0	12.469206349206349	52.12373833759424	STAT1;INSR
Extrinsic allergic alveolitis	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	TAP1
Creutzfeldt-Jakob Disease, Sporadic	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	HBA1
Seborrheic keratosis	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	APOE
Liposarcoma, well differentiated	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	EGFR
Hyperinsulinemic hypoglycemia	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	INSR
Aortic valve disorder	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	EGFR
Malignant Mesothelioma of Peritoneum	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	EGFR
Odontogenic Tumors	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	NOS2
Condylomata Acuminata	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	STAT1
Rat Insulinoma	1/28	0.015296318080509241	0.029185087642812	0	0	73.93333333333334	309.05191525436794	IRS2
Adenocarcinoma of pancreas	2/354	0.015460772670756424	0.02947119143243626	0	0	12.39709595959596	51.68906255465721	IRS2;EGFR
Renal hypertension	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	NOS2
Gall Bladder Diseases	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	APOE
Hyalinosis, Segmental Glomerular	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	NOS2
Head Neoplasms	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	EGFR
Hereditary hemorrhagic telangiectasia	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	EGFR
Upper Aerodigestive Tract Neoplasms	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	EGFR
Acquired CJD	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	APOE
Acute monocytic/monoblastic leukemia	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	NOS2
Keratosis Follicularis	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	APOE
Asbestosis	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	NOS2
Autoinflammatory disorder	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	STAT1
Brain Aneurysm	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	STAT1
Breast cancer recurrent	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	EGFR
Cholesterol gallstones	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	APOE
Contiguous gene syndrome	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	HBA1
Disease of capillaries	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	APOE
Primary peritoneal carcinoma	1/29	0.01583866177167553	0.02971759992617237	0	0	71.28928571428571	295.5155744703354	EGFR
Lymphoma, Follicular	2/359	0.01587740031470611	0.029762802065943558	0	0	12.220354808590102	50.627201338115356	NOS2;STAT1
Squamous cell carcinoma of esophagus	3/1023	0.01616478121454828	0.03027358103959641	0	0	6.973897058823529	28.766770262264785	STAT1;BHLHE41;EGFR
Leukemia, T-Cell	2/364	0.016298912453850758	0.030314800899361647	0	0	12.048496009821976	49.599524161381915	NOS2;STAT1
Recurrent bronchitis	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	TAP1
Fasting Hypoglycemia	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	INSR
Serum cholesterol raised	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	APOE
gastritis h pylori	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	NOS2
Horseshoe Kidney	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	EGFR
Tendinopathy	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	NOS2
Thymic Carcinoma	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	EGFR
Malignant transformation	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	EGFR
Cancer of Head	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	EGFR
Cancer of Neck	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	EGFR
Childhood Rhabdomyosarcoma	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	EGFR
Christ-Siemens-Touraine syndrome	1/30	0.01638073395054089	0.030314800899361647	0	0	68.82758620689656	282.994903106762	EGFR
Orbital separation excessive	2/368	0.016639622333122512	0.030765889518566826	0	0	11.914389799635702	48.80096579467083	INSR;HBA1
Nephroblastoma	2/370	0.01681113964107373	0.030812357149102913	0	0	11.848429951690822	48.409290662831886	STAT1;EGFR
Recurrent upper respiratory tract infection	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	STAT1
Major depression, single episode	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	APOE
Acute colitis	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	EGFR
Acute interstitial pneumonia	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	EGFR
Adenocarcinoma in Situ	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	EGFR
AIDS-Associated Nephropathy	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	APOE
Large hand	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	INSR
Longevity	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	APOE
Atherosclerosis of aorta	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	APOE
Mycoplasma-Induced Stevens-Johnson Syndrome	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	NOS2
Myxoma	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	STAT1
Opportunistic Infections	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	APOE
Pericardial effusion	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	EGFR
Progressive intrahepatic cholestasis (disorder)	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	APOE
Drug-Induced Stevens Johnson Syndrome	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	NOS2
Endocrine Gland Neoplasms	1/31	0.016922534733464	0.030812357149102913	0	0	66.53	271.3831303578043	EGFR
Hepatomegaly	2/373	0.017069864128960322	0.03105278774399944	0	0	11.750823599880203	47.831030661171724	APOE;HBA1
Drug-Induced Liver Disease	2/377	0.01741752573627405	0.0313766388482183	0	0	11.623111111111111	47.07683533308895	APOE;HBA1
Gastrinoma	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	EGFR
Grade I Astrocytoma	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	EGFR
MICROPHTHALMIA, SYNDROMIC 7	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	EGFR
Idiopathic Hypereosinophilic Syndrome	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	NOS2
Verrucous carcinoma	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	EGFR
Iron deficiency anemia	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	HBA1
African Trypanosomiasis	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	NOS2
Lipid Metabolism Disorders	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	APOE
Aortic valve calcification	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	APOE
Bowen's Disease	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	APOE
Chronic Persistent Hepatitis	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	NOS2
Oropharyngeal disorders	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	EGFR
Complete hydatidiform mole	1/32	0.017464064240814415	0.0313766388482183	0	0	64.38064516129032	260.5877419554691	EGFR
Glaucoma	2/381	0.017768256528704212	0.03189496224940544	0	0	11.498094400469071	46.341249963002355	NOS2;APOE
Mesothelioma	2/383	0.01794476894604306	0.03192566798941619	0	0	11.436570428696413	45.980235406101094	STAT1;EGFR
Parkinson Disease	3/1064	0.01796260257966112	0.03192566798941619	0	0	6.689915174363808	26.88986863603164	NOS2;INSR;APOE
Gerstmann-Straussler-Scheinker Disease	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	APOE
Spastic	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	APOE
Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	NOS2
Hereditary Motor and Sensory Neuropathies	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	EGFR
Thalassemia Intermedia	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	HBA1
Trigeminal Neuralgia	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	EGFR
Iron-Refractory Iron Deficiency Anemia	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	HBA1
Angiomyolipoma	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	EGFR
Meniere Disease	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	NOS2
Chronic Airflow Obstruction	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	NOS2
Delusions	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	APOE
Primary Lesion	1/33	0.01800532259639319	0.03192566798941619	0	0	62.365625	250.52819538044852	EGFR
Chronic kidney disease stage 5	2/388	0.018389382897081044	0.03257822671915317	0	0	11.285549798503167	45.096851568111575	NOS2;APOE
Amyotrophic Lateral Sclerosis, Guam Form	1/34	0.018546309917010683	0.03262865952499196	0	0	60.472727272727276	241.13405880391542	APOE
Gestational trophoblastic disease	1/34	0.018546309917010683	0.03262865952499196	0	0	60.472727272727276	241.13405880391542	EGFR
Sarcoma, Spindle Cell	1/34	0.018546309917010683	0.03262865952499196	0	0	60.472727272727276	241.13405880391542	NOS2
Anastomosis	1/34	0.018546309917010683	0.03262865952499196	0	0	60.472727272727276	241.13405880391542	NOS2
Malignant neoplasm of vulva	1/34	0.018546309917010683	0.03262865952499196	0	0	60.472727272727276	241.13405880391542	EGFR
Metastatic Carcinoma	1/34	0.018546309917010683	0.03262865952499196	0	0	60.472727272727276	241.13405880391542	EGFR
Neuroectodermal Tumors	1/34	0.018546309917010683	0.03262865952499196	0	0	60.472727272727276	241.13405880391542	EGFR
prostatitis	1/34	0.018546309917010683	0.03262865952499196	0	0	60.472727272727276	241.13405880391542	NOS2
COLORBLINDNESS, PARTIAL, DEUTAN SERIES	1/35	0.01908702632439229	0.033435204733763046	0	0	58.69117647058823	232.34348501767582	APOE
Acanthosis	1/35	0.01908702632439229	0.033435204733763046	0	0	58.69117647058823	232.34348501767582	EGFR
Acanthosis Nigricans	1/35	0.01908702632439229	0.033435204733763046	0	0	58.69117647058823	232.34348501767582	INSR
Acinar Cell Carcinoma	1/35	0.01908702632439229	0.033435204733763046	0	0	58.69117647058823	232.34348501767582	EGFR
PARAGANGLIOMA AND GASTRIC STROMAL SARCOMA	1/35	0.01908702632439229	0.033435204733763046	0	0	58.69117647058823	232.34348501767582	EGFR
Ataxia Telangiectasia	2/396	0.019110617981424823	0.03344769658764448	0	0	11.051889452904682	43.73797610464593	IRS2;EGFR
Astrocytoma, low grade	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	EGFR
Familial medullary thyroid carcinoma	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	EGFR
EAR, PATELLA, SHORT STATURE SYNDROME	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	INSR
Germ Cell Cancer	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	EGFR
Hepatic Encephalopathy	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	NOS2
Thickened nuchal skin fold	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	INSR
Large cell neuroendocrine carcinoma	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	EGFR
Low Tension Glaucoma	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	APOE
Barrett's Adenocarcinoma	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	EGFR
Ocular Hypertension	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	NOS2
Oestrogen deficiency	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	APOE
Peripheral arterial occlusive disease	1/36	0.01962747193991364	0.034000872107335475	0	0	57.011428571428574	224.10195239289595	APOE
Sessile Serrated Adenoma/Polyp	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	HBA1
Hemorrhage	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	APOE
Hereditary pyropoikilocytosis	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	EGFR
Tubular Aggregate Myopathy	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	EGFR
ACTH-Secreting Pituitary Adenoma	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	EGFR
Juvenile Pilocytic Astrocytoma	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	EGFR
Leukoaraiosis	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	APOE
Atypical Lipoma	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	EGFR
Malignant neoplasm of oropharynx	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	EGFR
Combined immunodeficiency	1/37	0.020167646885642113	0.0346413004831993	0	0	55.425	216.36122001333428	STAT1
Attention deficit hyperactivity disorder	2/412	0.020589107128280503	0.03524099178164596	0	0	10.611924119241193	41.206028379153466	NOS2;APOE
Septic Shock	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	NOS2
Takayasu Arteritis	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	NOS2
Abnormality of the eye	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	APOE
Vitamin D Deficiency	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	APOE
Anti-Basement Membrane Glomerulonephritis	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	NOS2
Arteriovenous hemangioma	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	APOE
Neurobehavioral Manifestations	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	APOE
Chronic eosinophilic leukemia	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	NOS2
Comedone	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	EGFR
Prostatic Diseases	1/38	0.020707551273270317	0.03524099178164596	0	0	53.924324324324324	209.07845583696505	NOS2
Myopathy	2/415	0.020871620847489544	0.03549048833648431	0	0	10.533225719666397	40.756893850989364	INSR;APOE
Recurrent pulmonary infections	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	EGFR
Sense of smell impaired	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	APOE
Short toe	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	HBA1
heavy drinking	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	APOE
Stage IV Ovarian Carcinoma	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	EGFR
Sweet Syndrome	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	HBA1
Adenocarcinoma of rectum	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	EGFR
Anosmia	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	APOE
Benign Ovarian Neoplasm	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	EGFR
Multiple pulmonary infections	1/39	0.021247185233602552	0.035805806627871535	0	0	52.502631578947366	202.2155053364779	EGFR
Cardiomyopathy, Dilated	2/419	0.021250887201384384	0.035805806627871535	0	0	10.430055955235812	40.16986519441411	NOS2;EGFR
Benign Prostatic Hyperplasia	2/420	0.02134616347627951	0.03593654033454844	0	0	10.404572036150984	40.02517391130644	NOS2;EGFR
Malignant neoplasm of kidney	2/421	0.02144162324306293	0.03603753385434564	0	0	10.379209758684699	39.881295975985715	NOS2;EGFR
Metabolic Diseases	2/421	0.02144162324306293	0.03603753385434564	0	0	10.379209758684699	39.881295975985715	INSR;APOE
Alcoholic Intoxication, Chronic	2/424	0.021729101592399592	0.03632349067705359	0	0	10.303844128488679	39.454478709004825	APOE;EGFR
Anemia, severe	1/40	0.02178654888216798	0.03632349067705359	0	0	51.15384615384615	195.7382752343542	HBA1
Neoplasm Recurrence, Local	1/40	0.02178654888216798	0.03632349067705359	0	0	51.15384615384615	195.7382752343542	EGFR
AIDS Dementia Complex	1/40	0.02178654888216798	0.03632349067705359	0	0	51.15384615384615	195.7382752343542	APOE
Malignant neoplasm of stomach stage IV	1/40	0.02178654888216798	0.03632349067705359	0	0	51.15384615384615	195.7382752343542	EGFR
Mitochondrial Respiratory Chain Deficiencies	1/40	0.02178654888216798	0.03632349067705359	0	0	51.15384615384615	195.7382752343542	NOS2
Chronic rejection of renal transplant	1/40	0.02178654888216798	0.03632349067705359	0	0	51.15384615384615	195.7382752343542	EGFR
Prostate cancer recurrent	1/40	0.02178654888216798	0.03632349067705359	0	0	51.15384615384615	195.7382752343542	EGFR
Psychiatric symptom	1/40	0.02178654888216798	0.03632349067705359	0	0	51.15384615384615	195.7382752343542	APOE
Malignant neoplasm of urinary bladder	3/1144	0.02179051925951197	0.03632349067705359	0	0	6.194566170026293	23.70214650425185	NOS2;STAT1;EGFR
Recurrent pneumonia	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	EGFR
Schwartz-Jampel Syndrome	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	EGFR
Genitourinary Cancer	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	EGFR
Gestational Trophoblastic Neoplasms	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	EGFR
Nephrotic Syndrome, Minimal Change	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	APOE
Hypoplastic Left Heart Syndrome	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	APOE
Intestinal Polyps	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	EGFR
Alcohol withdrawal syndrome	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	APOE
Malabsorption Syndrome	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	EGFR
Chronic viral hepatitis	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	NOS2
Endometrioid carcinoma ovary	1/41	0.022325642342211446	0.03688268718648265	0	0	49.8725	189.61621154431046	EGFR
Carcinoma of bladder	3/1162	0.022710643259648288	0.037468221266957424	0	0	6.092536669542709	23.05977362907423	NOS2;STAT1;EGFR
Ewings sarcoma-primitive neuroectodermal tumor (PNET)	1/42	0.022864465733773234	0.037468221266957424	0	0	48.65365853658537	183.82185575175376	EGFR
exudative macular degeneration	1/42	0.022864465733773234	0.037468221266957424	0	0	48.65365853658537	183.82185575175376	APOE
Ganglioneuroblastoma	1/42	0.022864465733773234	0.037468221266957424	0	0	48.65365853658537	183.82185575175376	EGFR
Infection by Cryptococcus neoformans	1/42	0.022864465733773234	0.037468221266957424	0	0	48.65365853658537	183.82185575175376	TAP1
Aortic aneurysm without mention of rupture NOS	1/42	0.022864465733773234	0.037468221266957424	0	0	48.65365853658537	183.82185575175376	APOE
Cerebral Edema	1/42	0.022864465733773234	0.037468221266957424	0	0	48.65365853658537	183.82185575175376	NOS2
Oligoarticular Juvenile Idiopathic Arthritis	1/42	0.022864465733773234	0.037468221266957424	0	0	48.65365853658537	183.82185575175376	STAT1
Optic Neuritis	1/42	0.022864465733773234	0.037468221266957424	0	0	48.65365853658537	183.82185575175376	APOE
Diffuse Scleroderma	1/42	0.022864465733773234	0.037468221266957424	0	0	48.65365853658537	183.82185575175376	EGFR
nervous system disorder	2/436	0.022895409202105692	0.03748869580876613	0	0	10.012800819252432	37.816534976004725	NOS2;APOE
Meningioma	2/438	0.02309232894600752	0.03778068632712341	0	0	9.96585117227319	37.553866484757776	NOS2;EGFR
Seizures	3/1174	0.02333613899431299	0.037922595665590954	0	0	6.0262596071733565	22.645189635040158	NOS2;INSR;APOE
CATARACT, ANTERIOR POLAR	1/43	0.02340301917551725	0.037922595665590954	0	0	47.49285714285714	178.33046577189359	EGFR
Sarcoma, Epithelioid	1/43	0.02340301917551725	0.037922595665590954	0	0	47.49285714285714	178.33046577189359	EGFR
Hyperlipoproteinemias	1/43	0.02340301917551725	0.037922595665590954	0	0	47.49285714285714	178.33046577189359	APOE
Transient Cerebral Ischemia	1/43	0.02340301917551725	0.037922595665590954	0	0	47.49285714285714	178.33046577189359	APOE
intracranial glioma	1/43	0.02340301917551725	0.037922595665590954	0	0	47.49285714285714	178.33046577189359	EGFR
Yolk Sac Tumor	1/43	0.02340301917551725	0.037922595665590954	0	0	47.49285714285714	178.33046577189359	EGFR
Autoimmune hemolytic anemia	1/43	0.02340301917551725	0.037922595665590954	0	0	47.49285714285714	178.33046577189359	STAT1
